TxHash,BlockNumber,UnixTimestamp,FromAddress,ToAddress,TokenContractAddress,Type,TokenSymbol,TokensTransferred,TransactionFee,Status,ErrCode
0xc3301038bd3a9894a89dc5298f8e99531ba698ce62b3fc68da38c503b868de06,10611671,2024-07-19 12:08:45.000000Z,0x0000000000000000000000000000000000000000,0xf2068e1FE1A80E7f5Ba80D6ABD6e8618aD4E959E,0x42f1A7795083eeE1f804DD4D33C5e69A0F32Bca4,,mooVelo Mode WETH-USDC,4672963979,2143960104114,ok,
0xc3301038bd3a9894a89dc5298f8e99531ba698ce62b3fc68da38c503b868de06,10611671,2024-07-19 12:08:45.000000Z,0xf2068e1FE1A80E7f5Ba80D6ABD6e8618aD4E959E,0xeEC5231749905B4536969609733527bfd4cAc7ca,0x42f1A7795083eeE1f804DD4D33C5e69A0F32Bca4,,mooVelo Mode WETH-USDC,4672963979,2143960104114,ok,
0x7b07fd9cee9d1afc97934ebcae5290d2ebf1bf728013e2af69383e80faee7994,10612345,2024-07-19 12:31:13.000000Z,0xf2068e1FE1A80E7f5Ba80D6ABD6e8618aD4E959E,0x42f1A7795083eeE1f804DD4D33C5e69A0F32Bca4,0xCc16Bfda354353B2E03214d2715F514706Be044C,IN,vAMMV2-WETH/USDC,17120161145,11986896197199,ok,
0x7b07fd9cee9d1afc97934ebcae5290d2ebf1bf728013e2af69383e80faee7994,10612345,2024-07-19 12:31:13.000000Z,0x42f1A7795083eeE1f804DD4D33C5e69A0F32Bca4,0x19D1F0A1a2FE5807958b34ADBc0d0569A93727C7,0xCc16Bfda354353B2E03214d2715F514706Be044C,OUT,vAMMV2-WETH/USDC,17120161145,11986896197199,ok,
0x7b07fd9cee9d1afc97934ebcae5290d2ebf1bf728013e2af69383e80faee7994,10612345,2024-07-19 12:31:13.000000Z,0x0000000000000000000000000000000000000000,0xf2068e1FE1A80E7f5Ba80D6ABD6e8618aD4E959E,0x42f1A7795083eeE1f804DD4D33C5e69A0F32Bca4,,mooVelo Mode WETH-USDC,16367740469,11986896197199,ok,
0x7b07fd9cee9d1afc97934ebcae5290d2ebf1bf728013e2af69383e80faee7994,10612345,2024-07-19 12:31:13.000000Z,0xf2068e1FE1A80E7f5Ba80D6ABD6e8618aD4E959E,0x60dEAC72497b6fb179f736b8057DF0EC19B7f79D,0x42f1A7795083eeE1f804DD4D33C5e69A0F32Bca4,,mooVelo Mode WETH-USDC,16367740469,11986896197199,ok,
0xb117947f496a5afefafe1e530698c7c8ffb9860f43217634384ca76b20c6ab5e,10612535,2024-07-19 12:37:33.000000Z,0x60dEAC72497b6fb179f736b8057DF0EC19B7f79D,0xf2068e1FE1A80E7f5Ba80D6ABD6e8618aD4E959E,0x42f1A7795083eeE1f804DD4D33C5e69A0F32Bca4,,mooVelo Mode WETH-USDC,16367740469,5873085001650,ok,
0xb117947f496a5afefafe1e530698c7c8ffb9860f43217634384ca76b20c6ab5e,10612535,2024-07-19 12:37:33.000000Z,0xf2068e1FE1A80E7f5Ba80D6ABD6e8618aD4E959E,0x0000000000000000000000000000000000000000,0x42f1A7795083eeE1f804DD4D33C5e69A0F32Bca4,,mooVelo Mode WETH-USDC,16367740469,5873085001650,ok,
0xb117947f496a5afefafe1e530698c7c8ffb9860f43217634384ca76b20c6ab5e,10612535,2024-07-19 12:37:33.000000Z,0x19D1F0A1a2FE5807958b34ADBc0d0569A93727C7,0x42f1A7795083eeE1f804DD4D33C5e69A0F32Bca4,0xCc16Bfda354353B2E03214d2715F514706Be044C,IN,vAMMV2-WETH/USDC,17120161144,5873085001650,ok,
0xb117947f496a5afefafe1e530698c7c8ffb9860f43217634384ca76b20c6ab5e,10612535,2024-07-19 12:37:33.000000Z,0x42f1A7795083eeE1f804DD4D33C5e69A0F32Bca4,0xf2068e1FE1A80E7f5Ba80D6ABD6e8618aD4E959E,0xCc16Bfda354353B2E03214d2715F514706Be044C,OUT,vAMMV2-WETH/USDC,17120161144,5873085001650,ok,
0x5e42f4d0deaa05b08234b9b7319b6de8b9046e23c77e45f26c126775fc62642d,10615244,2024-07-19 14:07:51.000000Z,0xf2068e1FE1A80E7f5Ba80D6ABD6e8618aD4E959E,0x42f1A7795083eeE1f804DD4D33C5e69A0F32Bca4,0xCc16Bfda354353B2E03214d2715F514706Be044C,IN,vAMMV2-WETH/USDC,85271550821,2551099493787,ok,
0x5e42f4d0deaa05b08234b9b7319b6de8b9046e23c77e45f26c126775fc62642d,10615244,2024-07-19 14:07:51.000000Z,0x42f1A7795083eeE1f804DD4D33C5e69A0F32Bca4,0x19D1F0A1a2FE5807958b34ADBc0d0569A93727C7,0xCc16Bfda354353B2E03214d2715F514706Be044C,OUT,vAMMV2-WETH/USDC,85271550821,2551099493787,ok,
0x5e42f4d0deaa05b08234b9b7319b6de8b9046e23c77e45f26c126775fc62642d,10615244,2024-07-19 14:07:51.000000Z,0x0000000000000000000000000000000000000000,0xf2068e1FE1A80E7f5Ba80D6ABD6e8618aD4E959E,0x42f1A7795083eeE1f804DD4D33C5e69A0F32Bca4,,mooVelo Mode WETH-USDC,81520339724,2551099493787,ok,
0x5e42f4d0deaa05b08234b9b7319b6de8b9046e23c77e45f26c126775fc62642d,10615244,2024-07-19 14:07:51.000000Z,0xf2068e1FE1A80E7f5Ba80D6ABD6e8618aD4E959E,0x9480fc2A527BB0F0e5E6A3CF2922BcD123B71302,0x42f1A7795083eeE1f804DD4D33C5e69A0F32Bca4,,mooVelo Mode WETH-USDC,81520339724,2551099493787,ok,
0x94ff3c7228bf891aee9585c9ad1bc212ad180d24cf014535c367dd9bb1f188bc,10615430,2024-07-19 14:14:03.000000Z,0xf2068e1FE1A80E7f5Ba80D6ABD6e8618aD4E959E,0x42f1A7795083eeE1f804DD4D33C5e69A0F32Bca4,0xCc16Bfda354353B2E03214d2715F514706Be044C,IN,vAMMV2-WETH/USDC,2916254,2505399419676,ok,
0x94ff3c7228bf891aee9585c9ad1bc212ad180d24cf014535c367dd9bb1f188bc,10615430,2024-07-19 14:14:03.000000Z,0x42f1A7795083eeE1f804DD4D33C5e69A0F32Bca4,0x19D1F0A1a2FE5807958b34ADBc0d0569A93727C7,0xCc16Bfda354353B2E03214d2715F514706Be044C,OUT,vAMMV2-WETH/USDC,2916254,2505399419676,ok,
0x94ff3c7228bf891aee9585c9ad1bc212ad180d24cf014535c367dd9bb1f188bc,10615430,2024-07-19 14:14:03.000000Z,0x0000000000000000000000000000000000000000,0xf2068e1FE1A80E7f5Ba80D6ABD6e8618aD4E959E,0x42f1A7795083eeE1f804DD4D33C5e69A0F32Bca4,,mooVelo Mode WETH-USDC,2787956,2505399419676,ok,
0x94ff3c7228bf891aee9585c9ad1bc212ad180d24cf014535c367dd9bb1f188bc,10615430,2024-07-19 14:14:03.000000Z,0xf2068e1FE1A80E7f5Ba80D6ABD6e8618aD4E959E,0x589A225cd35dBE15Ca6080Eb7900Ac62d7AFaE99,0x42f1A7795083eeE1f804DD4D33C5e69A0F32Bca4,,mooVelo Mode WETH-USDC,2787956,2505399419676,ok,
0x50f91fc49cc08feb749ef876d2ae09fc2c6946d2c89fc37e654b40be35221989,10616174,2024-07-19 14:38:51.000000Z,0xf2068e1FE1A80E7f5Ba80D6ABD6e8618aD4E959E,0x42f1A7795083eeE1f804DD4D33C5e69A0F32Bca4,0xCc16Bfda354353B2E03214d2715F514706Be044C,IN,vAMMV2-WETH/USDC,14352756519,12863335211026,ok,
0x50f91fc49cc08feb749ef876d2ae09fc2c6946d2c89fc37e654b40be35221989,10616174,2024-07-19 14:38:51.000000Z,0x42f1A7795083eeE1f804DD4D33C5e69A0F32Bca4,0x19D1F0A1a2FE5807958b34ADBc0d0569A93727C7,0xCc16Bfda354353B2E03214d2715F514706Be044C,OUT,vAMMV2-WETH/USDC,14352756519,12863335211026,ok,
0x50f91fc49cc08feb749ef876d2ae09fc2c6946d2c89fc37e654b40be35221989,10616174,2024-07-19 14:38:51.000000Z,0x0000000000000000000000000000000000000000,0xf2068e1FE1A80E7f5Ba80D6ABD6e8618aD4E959E,0x42f1A7795083eeE1f804DD4D33C5e69A0F32Bca4,,mooVelo Mode WETH-USDC,13721168260,12863335211026,ok,
0x50f91fc49cc08feb749ef876d2ae09fc2c6946d2c89fc37e654b40be35221989,10616174,2024-07-19 14:38:51.000000Z,0xf2068e1FE1A80E7f5Ba80D6ABD6e8618aD4E959E,0xd1C3d9952B7B6e322736bcB01C27209BC021aD97,0x42f1A7795083eeE1f804DD4D33C5e69A0F32Bca4,,mooVelo Mode WETH-USDC,13721168260,12863335211026,ok,
0x828c183b7a5fce1b734bae7e1ad6199017a5bc63979f213183f1c3acfefbce27,10617301,2024-07-19 15:16:25.000000Z,0xf2068e1FE1A80E7f5Ba80D6ABD6e8618aD4E959E,0x42f1A7795083eeE1f804DD4D33C5e69A0F32Bca4,0xCc16Bfda354353B2E03214d2715F514706Be044C,IN,vAMMV2-WETH/USDC,11747226536,1863088399336,ok,
0x828c183b7a5fce1b734bae7e1ad6199017a5bc63979f213183f1c3acfefbce27,10617301,2024-07-19 15:16:25.000000Z,0x42f1A7795083eeE1f804DD4D33C5e69A0F32Bca4,0x19D1F0A1a2FE5807958b34ADBc0d0569A93727C7,0xCc16Bfda354353B2E03214d2715F514706Be044C,OUT,vAMMV2-WETH/USDC,11747226536,1863088399336,ok,
0x828c183b7a5fce1b734bae7e1ad6199017a5bc63979f213183f1c3acfefbce27,10617301,2024-07-19 15:16:25.000000Z,0x0000000000000000000000000000000000000000,0xf2068e1FE1A80E7f5Ba80D6ABD6e8618aD4E959E,0x42f1A7795083eeE1f804DD4D33C5e69A0F32Bca4,,mooVelo Mode WETH-USDC,11230104784,1863088399336,ok,
0x828c183b7a5fce1b734bae7e1ad6199017a5bc63979f213183f1c3acfefbce27,10617301,2024-07-19 15:16:25.000000Z,0xf2068e1FE1A80E7f5Ba80D6ABD6e8618aD4E959E,0x526911Af218a2B380888E9686149b8D0D2a6E94c,0x42f1A7795083eeE1f804DD4D33C5e69A0F32Bca4,,mooVelo Mode WETH-USDC,11230104784,1863088399336,ok,
0xc4b49014834701b7d35c26d7ae0987877becb3aed3058e1c6555cd803a4cc73b,10617341,2024-07-19 15:17:45.000000Z,0xf2068e1FE1A80E7f5Ba80D6ABD6e8618aD4E959E,0x42f1A7795083eeE1f804DD4D33C5e69A0F32Bca4,0xCc16Bfda354353B2E03214d2715F514706Be044C,IN,vAMMV2-WETH/USDC,10184107574,1806569243645,ok,
0xc4b49014834701b7d35c26d7ae0987877becb3aed3058e1c6555cd803a4cc73b,10617341,2024-07-19 15:17:45.000000Z,0x42f1A7795083eeE1f804DD4D33C5e69A0F32Bca4,0x19D1F0A1a2FE5807958b34ADBc0d0569A93727C7,0xCc16Bfda354353B2E03214d2715F514706Be044C,OUT,vAMMV2-WETH/USDC,10184107574,1806569243645,ok,
0xc4b49014834701b7d35c26d7ae0987877becb3aed3058e1c6555cd803a4cc73b,10617341,2024-07-19 15:17:45.000000Z,0x0000000000000000000000000000000000000000,0xf2068e1FE1A80E7f5Ba80D6ABD6e8618aD4E959E,0x42f1A7795083eeE1f804DD4D33C5e69A0F32Bca4,,mooVelo Mode WETH-USDC,9735789681,1806569243645,ok,
0xc4b49014834701b7d35c26d7ae0987877becb3aed3058e1c6555cd803a4cc73b,10617341,2024-07-19 15:17:45.000000Z,0xf2068e1FE1A80E7f5Ba80D6ABD6e8618aD4E959E,0x526911Af218a2B380888E9686149b8D0D2a6E94c,0x42f1A7795083eeE1f804DD4D33C5e69A0F32Bca4,,mooVelo Mode WETH-USDC,9735789681,1806569243645,ok,
0xda5a6ed56b4c13a2bafa5148fd05b5db54285473736a4c6109a9c66b238a9129,10620624,2024-07-19 17:07:11.000000Z,0xf2068e1FE1A80E7f5Ba80D6ABD6e8618aD4E959E,0x42f1A7795083eeE1f804DD4D33C5e69A0F32Bca4,0xCc16Bfda354353B2E03214d2715F514706Be044C,IN,vAMMV2-WETH/USDC,23307808903,12387053115402,ok,
0xda5a6ed56b4c13a2bafa5148fd05b5db54285473736a4c6109a9c66b238a9129,10620624,2024-07-19 17:07:11.000000Z,0x42f1A7795083eeE1f804DD4D33C5e69A0F32Bca4,0x19D1F0A1a2FE5807958b34ADBc0d0569A93727C7,0xCc16Bfda354353B2E03214d2715F514706Be044C,OUT,vAMMV2-WETH/USDC,23307808903,12387053115402,ok,
0xda5a6ed56b4c13a2bafa5148fd05b5db54285473736a4c6109a9c66b238a9129,10620624,2024-07-19 17:07:11.000000Z,0x0000000000000000000000000000000000000000,0xf2068e1FE1A80E7f5Ba80D6ABD6e8618aD4E959E,0x42f1A7795083eeE1f804DD4D33C5e69A0F32Bca4,,mooVelo Mode WETH-USDC,22280676925,12387053115402,ok,
0xda5a6ed56b4c13a2bafa5148fd05b5db54285473736a4c6109a9c66b238a9129,10620624,2024-07-19 17:07:11.000000Z,0xf2068e1FE1A80E7f5Ba80D6ABD6e8618aD4E959E,0x0D8c0F9d05d1D7772046cF434f1A7a1Cd02260E8,0x42f1A7795083eeE1f804DD4D33C5e69A0F32Bca4,,mooVelo Mode WETH-USDC,22280676925,12387053115402,ok,
0xe06f77425d3b48f6550d36631fa74c5aa2317e6881624f37bcdd44778ee2e461,10629818,2024-07-19 22:13:39.000000Z,0xf2068e1FE1A80E7f5Ba80D6ABD6e8618aD4E959E,0x42f1A7795083eeE1f804DD4D33C5e69A0F32Bca4,0xCc16Bfda354353B2E03214d2715F514706Be044C,IN,vAMMV2-WETH/USDC,12633214073,10938697284779,ok,
0xe06f77425d3b48f6550d36631fa74c5aa2317e6881624f37bcdd44778ee2e461,10629818,2024-07-19 22:13:39.000000Z,0x42f1A7795083eeE1f804DD4D33C5e69A0F32Bca4,0x19D1F0A1a2FE5807958b34ADBc0d0569A93727C7,0xCc16Bfda354353B2E03214d2715F514706Be044C,OUT,vAMMV2-WETH/USDC,12633214073,10938697284779,ok,
0xe06f77425d3b48f6550d36631fa74c5aa2317e6881624f37bcdd44778ee2e461,10629818,2024-07-19 22:13:39.000000Z,0x0000000000000000000000000000000000000000,0xf2068e1FE1A80E7f5Ba80D6ABD6e8618aD4E959E,0x42f1A7795083eeE1f804DD4D33C5e69A0F32Bca4,,mooVelo Mode WETH-USDC,12074843208,10938697284779,ok,
0xe06f77425d3b48f6550d36631fa74c5aa2317e6881624f37bcdd44778ee2e461,10629818,2024-07-19 22:13:39.000000Z,0xf2068e1FE1A80E7f5Ba80D6ABD6e8618aD4E959E,0x1aF2572a0E800C2955aA5052fAC5Ed745bA38c01,0x42f1A7795083eeE1f804DD4D33C5e69A0F32Bca4,,mooVelo Mode WETH-USDC,12074843208,10938697284779,ok,
0x52ba5c1a3224424a1aaaef7f7b750d0318f295b30d3ce6432dbe7368bd0772cf,10631927,2024-07-19 23:23:57.000000Z,0xD969f35e9B6bC209dd7Ace44DA56217a2c76F998,0xf2068e1FE1A80E7f5Ba80D6ABD6e8618aD4E959E,0x42f1A7795083eeE1f804DD4D33C5e69A0F32Bca4,,mooVelo Mode WETH-USDC,419893140492,1081281627125,ok,
0x52ba5c1a3224424a1aaaef7f7b750d0318f295b30d3ce6432dbe7368bd0772cf,10631927,2024-07-19 23:23:57.000000Z,0xf2068e1FE1A80E7f5Ba80D6ABD6e8618aD4E959E,0x0000000000000000000000000000000000000000,0x42f1A7795083eeE1f804DD4D33C5e69A0F32Bca4,,mooVelo Mode WETH-USDC,419893140492,1081281627125,ok,
0x52ba5c1a3224424a1aaaef7f7b750d0318f295b30d3ce6432dbe7368bd0772cf,10631927,2024-07-19 23:23:57.000000Z,0x19D1F0A1a2FE5807958b34ADBc0d0569A93727C7,0x42f1A7795083eeE1f804DD4D33C5e69A0F32Bca4,0xCc16Bfda354353B2E03214d2715F514706Be044C,IN,vAMMV2-WETH/USDC,439310046523,1081281627125,ok,
0x52ba5c1a3224424a1aaaef7f7b750d0318f295b30d3ce6432dbe7368bd0772cf,10631927,2024-07-19 23:23:57.000000Z,0x42f1A7795083eeE1f804DD4D33C5e69A0F32Bca4,0xf2068e1FE1A80E7f5Ba80D6ABD6e8618aD4E959E,0xCc16Bfda354353B2E03214d2715F514706Be044C,OUT,vAMMV2-WETH/USDC,439310046523,1081281627125,ok,
0x85baf179f1174611e8f5dfbd086da9793b52f075e56da19dd8464b2fbfaa43bd,10632056,2024-07-19 23:28:15.000000Z,0xf2068e1FE1A80E7f5Ba80D6ABD6e8618aD4E959E,0x42f1A7795083eeE1f804DD4D33C5e69A0F32Bca4,0xCc16Bfda354353B2E03214d2715F514706Be044C,IN,vAMMV2-WETH/USDC,97741245518,10764093864612,ok,
0x85baf179f1174611e8f5dfbd086da9793b52f075e56da19dd8464b2fbfaa43bd,10632056,2024-07-19 23:28:15.000000Z,0x42f1A7795083eeE1f804DD4D33C5e69A0F32Bca4,0x19D1F0A1a2FE5807958b34ADBc0d0569A93727C7,0xCc16Bfda354353B2E03214d2715F514706Be044C,OUT,vAMMV2-WETH/USDC,97741245518,10764093864612,ok,
0x85baf179f1174611e8f5dfbd086da9793b52f075e56da19dd8464b2fbfaa43bd,10632056,2024-07-19 23:28:15.000000Z,0x0000000000000000000000000000000000000000,0xf2068e1FE1A80E7f5Ba80D6ABD6e8618aD4E959E,0x42f1A7795083eeE1f804DD4D33C5e69A0F32Bca4,,mooVelo Mode WETH-USDC,93418151713,10764093864612,ok,
0x85baf179f1174611e8f5dfbd086da9793b52f075e56da19dd8464b2fbfaa43bd,10632056,2024-07-19 23:28:15.000000Z,0xf2068e1FE1A80E7f5Ba80D6ABD6e8618aD4E959E,0x070b4c25FA66Fa3C2a9E7b281eaE4464AEa5b5Cc,0x42f1A7795083eeE1f804DD4D33C5e69A0F32Bca4,,mooVelo Mode WETH-USDC,93418151713,10764093864612,ok,
0x7c6a74e4d917c2acacb1f7f2e1003bff63ea95891f0505f420e4a74c43dcc3f8,10632924,2024-07-19 23:57:11.000000Z,0xf2068e1FE1A80E7f5Ba80D6ABD6e8618aD4E959E,0x42f1A7795083eeE1f804DD4D33C5e69A0F32Bca4,0xCc16Bfda354353B2E03214d2715F514706Be044C,IN,vAMMV2-WETH/USDC,118361117591,10555821070672,ok,
0x7c6a74e4d917c2acacb1f7f2e1003bff63ea95891f0505f420e4a74c43dcc3f8,10632924,2024-07-19 23:57:11.000000Z,0x42f1A7795083eeE1f804DD4D33C5e69A0F32Bca4,0x19D1F0A1a2FE5807958b34ADBc0d0569A93727C7,0xCc16Bfda354353B2E03214d2715F514706Be044C,OUT,vAMMV2-WETH/USDC,118361117591,10555821070672,ok,
0x7c6a74e4d917c2acacb1f7f2e1003bff63ea95891f0505f420e4a74c43dcc3f8,10632924,2024-07-19 23:57:11.000000Z,0x0000000000000000000000000000000000000000,0xf2068e1FE1A80E7f5Ba80D6ABD6e8618aD4E959E,0x42f1A7795083eeE1f804DD4D33C5e69A0F32Bca4,,mooVelo Mode WETH-USDC,113124571562,10555821070672,ok,
0x7c6a74e4d917c2acacb1f7f2e1003bff63ea95891f0505f420e4a74c43dcc3f8,10632924,2024-07-19 23:57:11.000000Z,0xf2068e1FE1A80E7f5Ba80D6ABD6e8618aD4E959E,0xCf8A178a5f5d8D3bB77f53424B0589276D41a2E0,0x42f1A7795083eeE1f804DD4D33C5e69A0F32Bca4,,mooVelo Mode WETH-USDC,113124571562,10555821070672,ok,
0xffb77de458152325aeccfef14a523c2c884bba7acbb1acadc94859bb3c78fddd,10636678,2024-07-20 02:02:19.000000Z,0xf2068e1FE1A80E7f5Ba80D6ABD6e8618aD4E959E,0x42f1A7795083eeE1f804DD4D33C5e69A0F32Bca4,0xCc16Bfda354353B2E03214d2715F514706Be044C,IN,vAMMV2-WETH/USDC,2945585900,1894652220746,ok,
0xffb77de458152325aeccfef14a523c2c884bba7acbb1acadc94859bb3c78fddd,10636678,2024-07-20 02:02:19.000000Z,0x42f1A7795083eeE1f804DD4D33C5e69A0F32Bca4,0x19D1F0A1a2FE5807958b34ADBc0d0569A93727C7,0xCc16Bfda354353B2E03214d2715F514706Be044C,OUT,vAMMV2-WETH/USDC,2945585900,1894652220746,ok,
0xffb77de458152325aeccfef14a523c2c884bba7acbb1acadc94859bb3c78fddd,10636678,2024-07-20 02:02:19.000000Z,0x0000000000000000000000000000000000000000,0xf2068e1FE1A80E7f5Ba80D6ABD6e8618aD4E959E,0x42f1A7795083eeE1f804DD4D33C5e69A0F32Bca4,,mooVelo Mode WETH-USDC,2815110381,1894652220746,ok,
0xffb77de458152325aeccfef14a523c2c884bba7acbb1acadc94859bb3c78fddd,10636678,2024-07-20 02:02:19.000000Z,0xf2068e1FE1A80E7f5Ba80D6ABD6e8618aD4E959E,0xD12ee8533D842dB7f02690477fE980422b1b106C,0x42f1A7795083eeE1f804DD4D33C5e69A0F32Bca4,,mooVelo Mode WETH-USDC,2815110381,1894652220746,ok,
0xa181df9569def67f36b1cd22b2d530f86c0c45d1f7d608a2ed178ff4cfdd8a9c,10646865,2024-07-20 07:41:53.000000Z,0xf2068e1FE1A80E7f5Ba80D6ABD6e8618aD4E959E,0x42f1A7795083eeE1f804DD4D33C5e69A0F32Bca4,0xCc16Bfda354353B2E03214d2715F514706Be044C,IN,vAMMV2-WETH/USDC,295289141,12197859852125,ok,
0xa181df9569def67f36b1cd22b2d530f86c0c45d1f7d608a2ed178ff4cfdd8a9c,10646865,2024-07-20 07:41:53.000000Z,0x42f1A7795083eeE1f804DD4D33C5e69A0F32Bca4,0x19D1F0A1a2FE5807958b34ADBc0d0569A93727C7,0xCc16Bfda354353B2E03214d2715F514706Be044C,OUT,vAMMV2-WETH/USDC,295289141,12197859852125,ok,
0xa181df9569def67f36b1cd22b2d530f86c0c45d1f7d608a2ed178ff4cfdd8a9c,10646865,2024-07-20 07:41:53.000000Z,0x0000000000000000000000000000000000000000,0xf2068e1FE1A80E7f5Ba80D6ABD6e8618aD4E959E,0x42f1A7795083eeE1f804DD4D33C5e69A0F32Bca4,,mooVelo Mode WETH-USDC,282166218,12197859852125,ok,
0xa181df9569def67f36b1cd22b2d530f86c0c45d1f7d608a2ed178ff4cfdd8a9c,10646865,2024-07-20 07:41:53.000000Z,0xf2068e1FE1A80E7f5Ba80D6ABD6e8618aD4E959E,0xe99284ca6742f3d539dA5E7407997744059BD620,0x42f1A7795083eeE1f804DD4D33C5e69A0F32Bca4,,mooVelo Mode WETH-USDC,282166218,12197859852125,ok,
0xaae35dc311399d824777232fb9809a222016f4de090f6981b56262a06a2d6dd0,10648751,2024-07-20 08:44:45.000000Z,0xf2068e1FE1A80E7f5Ba80D6ABD6e8618aD4E959E,0x42f1A7795083eeE1f804DD4D33C5e69A0F32Bca4,0xCc16Bfda354353B2E03214d2715F514706Be044C,IN,vAMMV2-WETH/USDC,147652751172,12279725681470,ok,
0xaae35dc311399d824777232fb9809a222016f4de090f6981b56262a06a2d6dd0,10648751,2024-07-20 08:44:45.000000Z,0x42f1A7795083eeE1f804DD4D33C5e69A0F32Bca4,0x19D1F0A1a2FE5807958b34ADBc0d0569A93727C7,0xCc16Bfda354353B2E03214d2715F514706Be044C,OUT,vAMMV2-WETH/USDC,147652751172,12279725681470,ok,
0xaae35dc311399d824777232fb9809a222016f4de090f6981b56262a06a2d6dd0,10648751,2024-07-20 08:44:45.000000Z,0x0000000000000000000000000000000000000000,0xf2068e1FE1A80E7f5Ba80D6ABD6e8618aD4E959E,0x42f1A7795083eeE1f804DD4D33C5e69A0F32Bca4,,mooVelo Mode WETH-USDC,141086953313,12279725681470,ok,
0xaae35dc311399d824777232fb9809a222016f4de090f6981b56262a06a2d6dd0,10648751,2024-07-20 08:44:45.000000Z,0xf2068e1FE1A80E7f5Ba80D6ABD6e8618aD4E959E,0x8D1A4C71642488ABAF01c8b31fa5B711AA3b562b,0x42f1A7795083eeE1f804DD4D33C5e69A0F32Bca4,,mooVelo Mode WETH-USDC,141086953313,12279725681470,ok,
0xec70c5f8def8f29cfd06b05cc811eaff895f2f3f8c59fdb8e85847ee4c5b67c8,10649007,2024-07-20 08:53:17.000000Z,0xf2068e1FE1A80E7f5Ba80D6ABD6e8618aD4E959E,0x42f1A7795083eeE1f804DD4D33C5e69A0F32Bca4,0xCc16Bfda354353B2E03214d2715F514706Be044C,IN,vAMMV2-WETH/USDC,389551554,10847082860409,ok,
0xec70c5f8def8f29cfd06b05cc811eaff895f2f3f8c59fdb8e85847ee4c5b67c8,10649007,2024-07-20 08:53:17.000000Z,0x42f1A7795083eeE1f804DD4D33C5e69A0F32Bca4,0x19D1F0A1a2FE5807958b34ADBc0d0569A93727C7,0xCc16Bfda354353B2E03214d2715F514706Be044C,OUT,vAMMV2-WETH/USDC,389551554,10847082860409,ok,
0xec70c5f8def8f29cfd06b05cc811eaff895f2f3f8c59fdb8e85847ee4c5b67c8,10649007,2024-07-20 08:53:17.000000Z,0x0000000000000000000000000000000000000000,0xf2068e1FE1A80E7f5Ba80D6ABD6e8618aD4E959E,0x42f1A7795083eeE1f804DD4D33C5e69A0F32Bca4,,mooVelo Mode WETH-USDC,372227617,10847082860409,ok,
0xec70c5f8def8f29cfd06b05cc811eaff895f2f3f8c59fdb8e85847ee4c5b67c8,10649007,2024-07-20 08:53:17.000000Z,0xf2068e1FE1A80E7f5Ba80D6ABD6e8618aD4E959E,0x32E4805550A638a1012b83D01AE0c32487b55605,0x42f1A7795083eeE1f804DD4D33C5e69A0F32Bca4,,mooVelo Mode WETH-USDC,372227617,10847082860409,ok,
0x7734edc3b314353617eea1ea997f81e1bdb1d7b2e4258156b52fd7efc6cf76ae,10650830,2024-07-20 09:54:03.000000Z,0xf2068e1FE1A80E7f5Ba80D6ABD6e8618aD4E959E,0x42f1A7795083eeE1f804DD4D33C5e69A0F32Bca4,0xCc16Bfda354353B2E03214d2715F514706Be044C,IN,vAMMV2-WETH/USDC,88559886716,1557350269426,ok,
0x7734edc3b314353617eea1ea997f81e1bdb1d7b2e4258156b52fd7efc6cf76ae,10650830,2024-07-20 09:54:03.000000Z,0x42f1A7795083eeE1f804DD4D33C5e69A0F32Bca4,0x19D1F0A1a2FE5807958b34ADBc0d0569A93727C7,0xCc16Bfda354353B2E03214d2715F514706Be044C,OUT,vAMMV2-WETH/USDC,88559886716,1557350269426,ok,
0x7734edc3b314353617eea1ea997f81e1bdb1d7b2e4258156b52fd7efc6cf76ae,10650830,2024-07-20 09:54:03.000000Z,0x0000000000000000000000000000000000000000,0xf2068e1FE1A80E7f5Ba80D6ABD6e8618aD4E959E,0x42f1A7795083eeE1f804DD4D33C5e69A0F32Bca4,,mooVelo Mode WETH-USDC,84619190555,1557350269426,ok,
0x7734edc3b314353617eea1ea997f81e1bdb1d7b2e4258156b52fd7efc6cf76ae,10650830,2024-07-20 09:54:03.000000Z,0xf2068e1FE1A80E7f5Ba80D6ABD6e8618aD4E959E,0xac88059c5d383c0De8797586DBE66bAE174433FA,0x42f1A7795083eeE1f804DD4D33C5e69A0F32Bca4,,mooVelo Mode WETH-USDC,84619190555,1557350269426,ok,
0xd9363fd6124ef024ca2509422a8afd8eb3e54220d4815c212f1a1275376b2904,10651523,2024-07-20 10:17:09.000000Z,0xf2068e1FE1A80E7f5Ba80D6ABD6e8618aD4E959E,0x42f1A7795083eeE1f804DD4D33C5e69A0F32Bca4,0xCc16Bfda354353B2E03214d2715F514706Be044C,IN,vAMMV2-WETH/USDC,313793607373,10531227373018,ok,
0xd9363fd6124ef024ca2509422a8afd8eb3e54220d4815c212f1a1275376b2904,10651523,2024-07-20 10:17:09.000000Z,0x42f1A7795083eeE1f804DD4D33C5e69A0F32Bca4,0x19D1F0A1a2FE5807958b34ADBc0d0569A93727C7,0xCc16Bfda354353B2E03214d2715F514706Be044C,OUT,vAMMV2-WETH/USDC,313793607373,10531227373018,ok,
