"Transaction Hash","Blockno","UnixTimestamp","DateTime (UTC)","From","To","TokenValue","USDValueDayOfTx","ContractAddress","TokenName","TokenSymbol"
"0x2caaacdea4e49d20e32d742bf8f03e8a5d972b1e7accb58ef6356497c5a81950","8586599","1723983909","2024-08-18 12:25:09","0xcb25214ec41ea480068638897fcbd6f1206f5521","0xe1a644a9941d9ebf71b6ecaacb2d0a3fcf6a57b0","0.000146970264748967","N/A","0xf2f426fe123de7b769b2d4f8c911512f065225d3","wfrxETH/sfrxETH","sfrxfrxETH"
"0xcd46a91613bd4d0324ae14220c71f3d4b57f020d0a27e90724b3734d0759fd8b","8586601","1723983913","2024-08-18 12:25:13","0x63b257a372aa04c8a078d43bcaadad359ce1faa2","0xcb25214ec41ea480068638897fcbd6f1206f5521","0.000018358642077998","N/A","0xf2f426fe123de7b769b2d4f8c911512f065225d3","wfrxETH/sfrxETH","sfrxfrxETH"
"0xcd46a91613bd4d0324ae14220c71f3d4b57f020d0a27e90724b3734d0759fd8b","8586601","1723983913","2024-08-18 12:25:13","0xcb25214ec41ea480068638897fcbd6f1206f5521","0xe1a644a9941d9ebf71b6ecaacb2d0a3fcf6a57b0","0.000018358642077998","N/A","0xf2f426fe123de7b769b2d4f8c911512f065225d3","wfrxETH/sfrxETH","sfrxfrxETH"
"0xa4db93b501c4df3e76f83fbb2b4f1a65d370a6228d58e8d462db971a08092726","8586602","1723983915","2024-08-18 12:25:15","0x63b257a372aa04c8a078d43bcaadad359ce1faa2","0xcb25214ec41ea480068638897fcbd6f1206f5521","0.000009929364497623","N/A","0xf2f426fe123de7b769b2d4f8c911512f065225d3","wfrxETH/sfrxETH","sfrxfrxETH"
"0xa4db93b501c4df3e76f83fbb2b4f1a65d370a6228d58e8d462db971a08092726","8586602","1723983915","2024-08-18 12:25:15","0xcb25214ec41ea480068638897fcbd6f1206f5521","0xe1a644a9941d9ebf71b6ecaacb2d0a3fcf6a57b0","0.000009929364497623","N/A","0xf2f426fe123de7b769b2d4f8c911512f065225d3","wfrxETH/sfrxETH","sfrxfrxETH"
"0xe0342c1eb02b73bcb64c64d4f0455064fa5e80d714a45818e1ca01121ee724d4","8586612","1723983935","2024-08-18 12:25:35","0x63b257a372aa04c8a078d43bcaadad359ce1faa2","0xcb25214ec41ea480068638897fcbd6f1206f5521","0.000893642798427776","N/A","0xf2f426fe123de7b769b2d4f8c911512f065225d3","wfrxETH/sfrxETH","sfrxfrxETH"
"0xe0342c1eb02b73bcb64c64d4f0455064fa5e80d714a45818e1ca01121ee724d4","8586612","1723983935","2024-08-18 12:25:35","0xcb25214ec41ea480068638897fcbd6f1206f5521","0xe1a644a9941d9ebf71b6ecaacb2d0a3fcf6a57b0","0.000893642798427776","N/A","0xf2f426fe123de7b769b2d4f8c911512f065225d3","wfrxETH/sfrxETH","sfrxfrxETH"
"0x5361fe651844f57f01161ff08f06d3bb571fcd810c46eec0a55545e9836bbb2a","8586617","1723983945","2024-08-18 12:25:45","0x63b257a372aa04c8a078d43bcaadad359ce1faa2","0xcb25214ec41ea480068638897fcbd6f1206f5521","0.002978809316749586","N/A","0xf2f426fe123de7b769b2d4f8c911512f065225d3","wfrxETH/sfrxETH","sfrxfrxETH"
"0x5361fe651844f57f01161ff08f06d3bb571fcd810c46eec0a55545e9836bbb2a","8586617","1723983945","2024-08-18 12:25:45","0xcb25214ec41ea480068638897fcbd6f1206f5521","0xe1a644a9941d9ebf71b6ecaacb2d0a3fcf6a57b0","0.002978809316749586","N/A","0xf2f426fe123de7b769b2d4f8c911512f065225d3","wfrxETH/sfrxETH","sfrxfrxETH"
"0xad4ee456faeaf58a1c71c4c4283a21ac83573873361e9716cea8344d4a2967a8","8586622","1723983955","2024-08-18 12:25:55","0xe1a644a9941d9ebf71b6ecaacb2d0a3fcf6a57b0","0xcb25214ec41ea480068638897fcbd6f1206f5521","0.000092747077443279","N/A","0xf2f426fe123de7b769b2d4f8c911512f065225d3","wfrxETH/sfrxETH","sfrxfrxETH"
"0xad4ee456faeaf58a1c71c4c4283a21ac83573873361e9716cea8344d4a2967a8","8586622","1723983955","2024-08-18 12:25:55","0xcb25214ec41ea480068638897fcbd6f1206f5521","0x63b257a372aa04c8a078d43bcaadad359ce1faa2","0.000092747077443279","N/A","0xf2f426fe123de7b769b2d4f8c911512f065225d3","wfrxETH/sfrxETH","sfrxfrxETH"
"0x813d79bf2ffdc455063525cbdd9f1eacea2cc080ae21922565f29e3084b1bed2","8586638","1723983987","2024-08-18 12:26:27","0x63b257a372aa04c8a078d43bcaadad359ce1faa2","0xcb25214ec41ea480068638897fcbd6f1206f5521","0.000004964682120185","N/A","0xf2f426fe123de7b769b2d4f8c911512f065225d3","wfrxETH/sfrxETH","sfrxfrxETH"
"0x813d79bf2ffdc455063525cbdd9f1eacea2cc080ae21922565f29e3084b1bed2","8586638","1723983987","2024-08-18 12:26:27","0xcb25214ec41ea480068638897fcbd6f1206f5521","0xe1a644a9941d9ebf71b6ecaacb2d0a3fcf6a57b0","0.000004964682120185","N/A","0xf2f426fe123de7b769b2d4f8c911512f065225d3","wfrxETH/sfrxETH","sfrxfrxETH"
"0xb1f6670ef4a3dbd747f6e518b89457ba06e43536110d2a24fcc02b43f1d37d30","8586638","1723983987","2024-08-18 12:26:27","0x63b257a372aa04c8a078d43bcaadad359ce1faa2","0xcb25214ec41ea480068638897fcbd6f1206f5521","0.000029434161968426","N/A","0xf2f426fe123de7b769b2d4f8c911512f065225d3","wfrxETH/sfrxETH","sfrxfrxETH"
"0xb1f6670ef4a3dbd747f6e518b89457ba06e43536110d2a24fcc02b43f1d37d30","8586638","1723983987","2024-08-18 12:26:27","0xcb25214ec41ea480068638897fcbd6f1206f5521","0xe1a644a9941d9ebf71b6ecaacb2d0a3fcf6a57b0","0.000029434161968426","N/A","0xf2f426fe123de7b769b2d4f8c911512f065225d3","wfrxETH/sfrxETH","sfrxfrxETH"
"0x3976c6b7653f5da5172fae65a03e431d915ded3366f9763d8b61f95e2b534831","8586641","1723983993","2024-08-18 12:26:33","0x63b257a372aa04c8a078d43bcaadad359ce1faa2","0xcb25214ec41ea480068638897fcbd6f1206f5521","0.000006942969304515","N/A","0xf2f426fe123de7b769b2d4f8c911512f065225d3","wfrxETH/sfrxETH","sfrxfrxETH"
"0x3976c6b7653f5da5172fae65a03e431d915ded3366f9763d8b61f95e2b534831","8586641","1723983993","2024-08-18 12:26:33","0xcb25214ec41ea480068638897fcbd6f1206f5521","0xe1a644a9941d9ebf71b6ecaacb2d0a3fcf6a57b0","0.000006942969304515","N/A","0xf2f426fe123de7b769b2d4f8c911512f065225d3","wfrxETH/sfrxETH","sfrxfrxETH"
"0x778a4fd62e6feaea87db58f25e54733b50899019bd5959cd7c2c4c310f4c05b9","8586642","1723983995","2024-08-18 12:26:35","0x63b257a372aa04c8a078d43bcaadad359ce1faa2","0xcb25214ec41ea480068638897fcbd6f1206f5521","0.000210746272669477","N/A","0xf2f426fe123de7b769b2d4f8c911512f065225d3","wfrxETH/sfrxETH","sfrxfrxETH"
